Id,V1,V2,Hashtag
697,-54.24253889,-13.61245073,landscape
698,-75.42260603,-26.86854468,Arizona
699,-76.24015644,-25.78813754,Alabama
700,-2.954901152,-61.8351366,politics
701,1.7455774,35.82851443,finally
702,56.01255886,-4.114173012,Life
703,-1.899698088,-75.23090705,NeverHillary
704,79.4531549,-19.09296984,RaiderNation
705,82.90253555,-24.40012448,gameday
706,-11.63366225,-70.69084002,TrumpPence16
707,-30.34557681,23.31705872,yolo
708,-45.42149012,16.44452861,fridaynight
709,-21.54846599,-60.9796476,Inauguration
710,9.399106281,17.24825761,FindingDory
711,25.81706816,-23.36456298,bucciovertimechallenge
712,-32.69327096,-46.88052231,??
713,-65.14250289,59.50357086,Hiring
714,57.30831136,-34.57805726,color
715,7.280598026,1.583814297,CivilWar
716,-23.94985172,-17.49516813,philly
717,-55.76705203,-9.615926335,trees
718,3.173198099,40.74619891,yes
719,-32.5621577,28.22419129,mylife
720,-23.26178308,-17.50985185,houston
721,6.592564871,16.54667543,HappyHalloween
722,51.1091118,-19.90378246,Travel
723,-57.36263788,-12.71011977,hike
724,-23.16370503,-17.36316322,dallas
725,-30.45911508,-35.86011223,trip
726,-43.57422312,9.857188338,stpatricksday
727,8.577292539,48.24507325,truestory
728,88.21340394,-19.97450851,Seahawks
729,38.52554138,-12.69736055,GoodMorning
730,88.74895614,-18.01085521,Panthers
731,-35.16617685,38.89494918,bestfriend
732,12.78493596,-2.351351856,BBMAs
733,-5.715332411,51.3980953,TRUE
734,-21.28088119,-55.84250762,MuslimBan
735,61.33543943,-40.02369485,graffiti
736,0.313714053,43.36164004,please
737,39.16185344,9.020811339,podcast
738,-17.256787,51.29684376,gratitude
739,-6.615676009,85.06278508,not
740,-31.12619921,41.78518613,truelove
741,43.24721662,-33.44010889,NHL
742,32.0130569,33.20831108,oscars
743,80.86824998,-23.2236799,superbowl
744,15.50835304,-8.131389928,sxsw
745,25.83210027,32.48769463,movies
746,0.616958427,8.562455223,AppleEvent
747,61.94775916,1.061049873,Jesus
748,88.80489603,-23.62429962,GameDay
749,-35.69038409,-19.19035197,camping
750,-23.07791433,28.51265849,like
751,-9.547054276,60.15715686,dreams
752,10.84798473,17.10394954,WonderWoman
753,17.23499703,16.37673363,GOT
754,-50.62814136,-36.9305802,sea
755,-49.68728139,-18.81434752,nofilterneeded
756,-18.51802006,23.53708849,gay
757,51.38533854,-5.530511838,Work
758,16.97561874,46.75619168,ugh
759,-21.76440208,43.68837705,support
760,22.68864977,-57.96710725,MissUniverse
761,9.101979764,-2.99908151,BB18
762,54.73650856,28.08454616,jazz
763,33.03877132,-5.07402368,NYE
764,-68.3030738,30.22372957,NationalCoffeeDay
765,10.70941585,1.795428327,Scandal
766,-43.7110399,-4.962560558,light
767,-2.020100608,31.84619062,magic
768,-3.596439811,-73.78647169,Elections2016
769,-1.725500988,-51.59139877,VPDebate
770,-52.12655287,-7.247881912,garden
771,-10.46889281,30.57897965,lovemyjob
772,34.68252997,-1.695717846,Philly
773,19.6983774,19.7405623,Emmys
774,-68.50182313,63.51942972,Veterans
775,-1.609458678,6.281722805,Uber
776,11.90803021,77.43468401,fit
777,-38.32286422,58.66429764,news
778,17.58492608,-28.86362744,Clemson
779,-42.7186633,35.68896978,twins
780,-47.49246705,-66.50866658,ny
781,-16.75074416,-68.15966112,Clinton
782,-27.79823914,30.75603147,perfect
783,-8.071365536,61.067928,lifegoals
784,-29.47198494,13.87887251,graduation
785,-82.46199001,10.47646219,hungry
786,-50.31446963,-29.0583502,summer16
787,-27.52178612,42.8753466,HappyValentinesDay
788,29.19204232,-31.34509843,NBAAllStarTO
789,-23.25889397,-58.13274799,Resist
790,-44.08151128,32.48948284,momlife
791,-47.71498802,38.92944092,cousins
792,53.67087408,-7.494106854,Selfie
793,-14.78658596,-24.19457308,disneyland
794,-6.375592419,84.53488035,what
795,-72.55225926,14.89498831,sweet
796,-31.66104219,-18.25171746,vancouver
797,-27.98023891,45.20771279,heart
798,17.35020982,-9.190544315,RIPMuhammadAli
799,65.76382095,-34.60750517,culture
800,-9.475537336,40.71583944,time
801,25.17759652,9.305983801,DWTS
802,-13.79956371,-60.37798256,Winning
803,57.7306599,-65.64099547,LetsGo
804,10.95406996,47.73689639,thestruggleisreal
805,-44.84074395,-4.042955755,colors
806,-2.304251012,-53.62731992,ThanksObama
807,35.77932765,-18.07330117,LaborDay
808,-67.80784708,18.03042039,cake
809,-31.90203221,60.909729,STEM
810,16.93983565,3.208007183,BETAwards
811,-43.61978816,30.32998655,easter
812,1.647964527,-79.02221119,IowaCaucus
813,-9.776360055,41.72854734,best
814,39.05430512,-3.733360116,Throwback
815,-24.23446676,-19.18020561,dc
816,-15.60413777,11.64673261,flashbackfriday
817,-82.92643086,9.653505241,chicken
818,54.89261789,-65.46460677,BlueJays
819,-49.23348584,14.43313373,cocktails
820,-23.65035729,39.35268218,obsessed
821,-1.785808188,33.38525893,epic
822,15.45232067,16.26856668,MakingAMurderer
823,-56.43334547,-11.61575573,outdoors
824,10.41431196,76.84475126,fitfam
825,-17.06201947,65.57792161,teamwork
826,-26.92809136,44.31415151,relationshipgoals
827,-36.31371748,4.38518163,chill
828,-67.46923062,56.20810245,Washington
829,32.68182968,-31.41281538,USOpen
830,-7.086952334,-34.5059786,4thOfJuly
831,-5.510772926,-78.82723526,feelthebern
832,43.19209151,-22.8313441,Spring
833,49.59162667,-4.906729348,Mood
834,-13.38720881,49.28534406,bless
835,-39.14821539,21.79891176,besties
836,21.45111369,14.60196019,growingupwithmyname
837,63.66275653,44.21594162,Oscars2016
838,50.65819494,-17.97358544,NoFilter
839,-43.03201358,-53.54684315,lights
840,49.50064664,20.83260304,comingsoon
841,76.45885998,-18.52630208,GoHawks
842,0.775081446,56.82016538,HappyMonday
843,-12.64861333,-18.18311076,BTS
844,-30.34708991,-37.35496328,wanderlust
845,19.37428576,-7.953532858,MuhammadAli
846,-49.32278957,-37.6713398,playa
847,38.27729368,20.31393045,prince
848,48.35049621,26.15124072,vibes
849,-15.78677578,-0.812098677,giveaway
850,-63.18956317,-50.13127921,SF
851,-37.22931128,-5.389067104,vscocam
852,-78.79190342,2.811400167,BBQ
853,-24.84421878,-58.1109048,ImpeachTrump
854,53.2715908,21.56899755,studio
855,-20.02554198,-60.82338554,Russia
856,-22.21240127,29.6228401,girl
857,14.75464965,-44.15718553,Messi
858,-51.25381824,-12.71803118,park
859,-36.23267709,19.46524817,birthdaygirl
860,-3.604610355,-4.786740285,MLKDay
861,-4.213318333,48.59131832,real
862,19.41045221,45.27900969,sarcasm
863,-0.400363393,64.64113278,grind
864,-10.33877615,55.80649442,dream
865,90.4869554,-21.2127482,Cowboys
866,55.96597909,-64.97966273,Astros
867,35.74331879,-18.22571736,MemorialDayWeekend
868,21.46075597,45.70407626,justsayin
869,-12.2420775,56.97880674,believe
870,-20.69126155,10.57413661,takemeback
871,-7.942396905,59.15242655,quoteoftheday
872,-8.872376761,58.89566796,quotes
873,-45.57578021,-26.54338911,fishing
874,-55.69949865,-9.56397773,tree
875,-13.29953282,-27.76578674,SpringBreak
876,-37.212849,-5.371132706,vsco
877,11.79121731,-58.28369203,venezuela
878,-8.578828395,40.09208092,today
879,52.8046783,-18.47379252,Beach
880,18.06031121,15.4846512,Ghostbusters
881,56.8426467,-67.67658499,RedSox
882,-19.66173076,-53.77111177,NoBanNoWall
883,-23.30426612,-15.81033237,austin
884,-46.84016924,37.67070368,fam
885,-67.47152118,62.09807945,CareerArc
886,54.62004621,-68.70586261,mlb
887,38.64143331,54.67860611,blog
888,26.91343502,-16.39006647,goat
889,11.44235813,68.53706692,nike
890,32.56038884,-5.034605537,NewYearsEve
891,29.94504023,67.59934363,sleep
892,59.72557119,-2.727432987,Thankful
893,5.477485988,12.26941622,gameofthrones
894,2.250796594,-81.74204926,Bernie2016
895,14.83825017,50.99131307,omg
896,-8.968431041,54.80131911,change
897,17.17454483,-0.5984735,AMAs
898,6.474445317,23.27944458,batman
899,-12.27602351,66.08969569,hustle
900,62.59232379,-40.76611055,museum
901,-81.56999566,3.284848115,cheese
902,-8.867311628,41.22187581,great
903,-41.98466563,14.01159751,turnup
904,4.744640793,63.9889689,energy
905,-2.863882397,-78.39518019,DemConvention
906,78.14255983,-18.38723124,HTTR
907,22.64896322,-52.61254271,FelizViernes
908,92.16084654,-21.10437023,FantasyFootball
909,0.034046613,15.66439243,harrypotter
910,-1.724752425,-37.1584957,portrait
911,-13.69058623,-51.74053756,ObamaFarewell
912,-14.54802874,-57.72585257,Obamacare
913,-21.73019683,-56.94504246,alternativefacts
914,-39.30691995,-4.513588112,iphone
915,-28.87118856,43.95534339,valentinesday
916,-30.746585,-24.34537195,arizona
917,-32.66782589,37.46323299,loveyou
918,-33.06759454,-47.91416102,????????
919,-12.73965952,32.19588462,workflow
920,-22.60356206,-7.926804777,Montreal
921,-6.717134064,-77.34829478,election2016
922,37.66817789,74.50040143,puppylove
923,-0.773189256,2.838518132,uber
924,-5.929162773,-35.50207029,MemorialDay2016
925,-51.5181494,-2.88399491,natural
926,3.099664328,-79.74397211,Hillary2016
927,-0.093873704,12.96929742,Amazon
928,0.026402876,-10.43519639,PrayForNice
929,38.5254858,-12.93300092,Coffee
930,82.90034999,26.09425614,swimming
931,56.32949184,25.25155171,newmusic
932,-4.087242889,-73.69907398,MakeDonaldDrumpfAgain
933,-26.3833524,14.64128544,school
934,11.88748972,-5.290405353,UFC196
935,46.4862968,-32.73457132,ESPN
936,-17.04770444,53.49939029,passion
937,-78.78858074,12.96283448,homemade
938,2.711339559,50.70620199,boom
939,-64.84849399,55.83729841,Portland
940,-14.70094051,33.6681114,happymonday
941,-74.24300741,2.281071114,TacoTuesday
942,-41.608667,34.93028888,priceless
943,-22.48258157,5.283567878,homesweethome
944,-50.55781269,-2.268078621,pretty
945,49.79546028,43.43918571,shoplocal
946,54.50892497,-67.16862879,cubs
947,87.47113898,-20.23156922,Vikings
948,-84.88958463,4.34278906,fish
949,-47.12414631,38.17382365,brothers
950,87.08110636,-20.59426891,Eagles
951,20.48367197,40.05975812,LOL
952,-3.870343579,50.77697621,staywoke
953,88.77623929,-18.55653312,Falcons
954,2.65754097,50.65497539,worthit
955,-5.287615786,51.62550887,karma
956,-8.811959012,9.624830158,NationalDonutDay
957,84.96522845,25.68043617,Gold
958,2.217781721,42.31035219,done
959,-15.85798504,25.18885172,NationalSelfieDay
960,-22.6121901,-22.07223571,nola
961,25.32918919,-53.69702419,NuevaFotoDePerfil
962,55.55204952,26.53439423,guitar
963,-3.88287891,-4.775332821,MLK
964,-5.369705496,18.40058105,writing
965,-11.9001711,59.4852306,inspired
966,-32.73658927,58.0376424,diversity
967,-68.13926225,29.29424357,tea
968,-38.34609848,58.6756718,media
969,-3.281223978,-68.68343706,PresidentialDebate
970,-8.557503619,39.99806051,day
971,23.48051265,3.598159419,NationalBestFriendDay
972,-30.20414271,-18.02143422,montreal
973,-3.290236602,-1.654040862,prom2k16
974,-53.53166011,-1.59420792,white
975,-6.357049078,17.23672121,book
976,64.05958008,-36.12422346,creative
977,-17.00749142,26.80791575,bored
978,-11.22522076,83.09496933,i
979,-43.69762436,-13.89181866,storm
980,-41.87029256,16.98848319,lastnight
981,17.16717372,18.09834289,FullerHouse
982,-6.465355041,42.38618728,people
983,-26.62558429,-1.64839249,bike
984,-0.194451279,-9.042815668,RIPChristina
985,-12.04151677,31.19112324,working
986,-26.80611203,-25.80082443,washingtondc
987,-29.02424401,62.44768382,VR
988,6.385224592,43.93546964,hashtag
989,-2.228711511,67.02199578,focus
990,-44.61029162,33.64823159,fathersday
991,0.67005701,29.48121088,retweet
992,-76.99088394,-27.10823741,Ohio
993,-4.937376603,20.61176188,poetry
994,-50.61249969,-29.08869577,summer2016
995,31.83071402,-0.831159053,MannequinChallenge
996,44.95743264,-31.85351994,playoffs
997,-31.95295502,69.62158996,Google
998,-50.68353213,-2.209124142,gorgeous
999,-26.76019758,61.11980382,iPhone
1000,-84.21231136,8.24817278,burger
1001,53.10811239,-12.65559788,Beautiful
1002,-24.18672771,44.94250598,joy
1003,-8.731003197,85.61573217,the
1004,16.20848113,45.1748571,confused
1005,-9.143511102,57.92532736,wisdom
1006,18.49905263,-18.48500104,NASCAR
1007,16.81319832,45.154281,yikes
1008,-6.426100478,-2.703000677,womensmarch
1009,35.37761855,-35.28264018,WeTheNorth
1010,-84.30353365,8.717309156,seafood
1011,-59.79799823,-42.41444333,santamonica
1012,30.68297222,-32.16561747,KobeBryant
1013,-70.59979606,12.58467199,glutenfree
1014,52.47856216,27.12094814,dj
1015,-43.30483925,-11.81181174,rainyday
1016,-65.30608579,16.59126691,treatyoself
1017,-71.32724339,20.67002615,donuts
1018,9.057772796,41.8351666,sick
1019,-2.713406857,28.08729101,queen
1020,11.73766274,75.64262642,legday
1021,52.67443228,28.08840235,festival
1022,-8.473411755,4.225903313,mentalhealth
1023,-51.481735,-36.65221561,waves
1024,-41.53296706,65.3387915,jobs
1025,-15.55234183,-2.228087481,BlackFriday
1026,30.23353153,37.83136296,bts
1027,-34.94988223,-32.78785927,colombia
1028,-16.6624357,36.15648163,saturdaymorning
1029,-37.99884151,19.33251261,celebrate
1030,17.91028714,48.45360765,awkward
1031,7.576013871,32.99614284,sos
1032,-16.05957367,-0.4168617,ad
1033,-39.11626453,17.97663185,funtimes
1034,-37.92987196,-33.74590519,gopro
1035,-22.79478264,-22.04433335,neworleans
1036,-48.38226359,-68.02771269,timessquare
1037,-39.05826216,-65.27121065,Manhattan
1038,48.56508506,43.29942877,handmade
1039,28.7597727,-62.08982912,Puebla
1040,-5.502258967,54.32530372,preach
1041,17.00104793,15.34631448,HouseOfCards
1042,18.22899132,35.56132269,FML
1043,-57.72231714,-47.72292398,sf
1044,-50.59573401,-23.73522477,sunny
1045,-2.945399652,-9.422071726,NoBillNoBreak
1046,15.25158664,-22.56135071,RoseBowl
1047,-36.02306921,37.22892406,loveher
1048,14.77604731,-24.70991501,GoDawgs
1049,-12.12125772,-51.47024361,MeToo
1050,-14.01471046,29.90116112,wednesday
1051,-20.10128186,-11.04025081,CanadaDay
1052,-27.00965465,-16.22335062,denver
1053,-53.34084361,-7.580221609,flower
1054,11.46212781,39.99724305,jealous
1055,-10.37767065,84.06491802,you
1056,35.83968594,-11.87623251,HumpDay
1057,37.37568646,-38.26628301,GoSpursGo
1058,27.44059069,9.441242541,FACTS
1059,-21.48044041,65.66389176,learning
1060,3.26760455,18.31465315,Disneyland
1061,10.43733232,77.95266363,exercise
1062,-75.9364572,-26.61014841,Oregon
1063,16.31277783,17.3977642,WalkingDead
1064,-48.77425834,15.09906219,bar
1065,1.231884108,-79.88982935,StrongerTogether
1066,-60.72044305,-43.48995107,cali
1067,-19.38866938,-43.98138581,China
1068,6.660313597,-1.717767476,StarWarsDay
1069,-24.96953839,9.433544371,classof2016
1070,16.83569548,-11.20264131,HAPPYNEWYEAR
1071,53.8543816,-9.748567658,Birthday
1072,16.71687686,9.023742582,LoveTwitter
1073,-0.025220419,-14.41634254,SolarEclipse2017
1074,-48.77122439,0.455977015,heaven
1075,1.766694893,-77.03973855,Vote
1076,-26.77261952,-30.09207918,world
1077,24.85339524,-0.446449462,UFC
1078,-14.31585587,30.09609363,tuesday
1079,-19.25744369,-17.96801472,old
1080,44.13891477,4.542496652,Classic
1081,5.915632932,-9.273559922,WasteHisTime2016
1082,0.663226079,-76.55401537,Bernie
1083,-80.38029394,12.40665167,sogood
1084,52.3437102,20.80857968,dope
1085,-15.18046355,-53.25769955,ACA
1086,24.52738654,14.7441319,AprilFools
1087,6.52660847,-6.927997141,AHS6
1088,-11.5916314,43.3691907,always
1089,-0.152405509,-43.50792106,LGBTQ
1090,2.366749276,67.64411263,justdoit
1091,29.14103552,-30.97885583,ThankYouKobe
1092,65.85167981,-39.13743904,drawing
1093,0.195972612,67.54649152,dedication
1094,-27.09883795,-10.87982303,yyc
1095,-59.02714299,1.639630552,London
1096,-42.58312436,20.20009607,amigos
1097,46.381413,46.88654188,sale
1098,4.966355707,-16.15429296,GoTMVP
1099,-45.99395095,-32.28531765,miamibeach
1100,9.290920995,8.77223395,BachelorInParadise
1101,-5.833803324,16.12772177,reading
1102,-29.69275638,41.82755034,anniversary
1103,-18.42294798,47.66413609,meditation
1104,55.23375592,24.42996854,rap
1105,-50.47266935,-49.78694182,traffic
1106,-31.82706407,42.57696504,amor
1107,-5.084761135,-68.7930725,Benghazi
1108,-79.42055956,-23.94656635,fuck
1109,-10.65127028,-40.23752165,veterans
1110,-29.70732357,-37.97469387,TravelTuesday
1111,33.37552201,45.78023735,slay
1112,86.56235933,-20.6881904,NFLDraft2016
1113,11.29143826,69.10954028,boxing
1114,17.90753024,-13.92927273,WoodenAward
1115,17.28584663,-32.35331894,BBN
1116,1.033422051,17.90244571,disneyworld
1117,88.1511098,-20.04758875,Packers
1118,-45.60482396,37.29461922,dad
1119,-14.48923625,-41.11863251,Brussels
1120,-51.36327938,-31.45087702,relaxing
1121,68.7301849,11.82825364,Wrestlemania
1122,50.83168953,23.01731458,show
1123,-73.53607015,60.62526814,Charlottesville
1124,-19.17731461,18.41855327,yay
1125,44.97594938,49.98111014,shoes
1126,35.54651123,44.67180311,haircut
1127,-27.14843447,-15.14655806,portland
1128,44.30170834,-1.109110007,LOVE
1129,-6.602073496,9.802497869,InternationalDayOfHappiness
1130,-53.4822941,-11.57174993,birds
1131,-41.64293355,-43.6534002,cancun
1132,10.20135705,74.02533888,crossfit
1133,42.80941937,-4.402710417,Free
1134,13.7788804,-24.38968304,OneFinalTeam
1135,57.40154261,3.345793987,Motivation
1136,-25.94323023,72.38165125,networking
1137,-30.79562259,-32.05835438,explore
1138,56.5830315,27.42930249,radio
1139,-7.547361514,-5.971153122,LoveWins
1140,13.4976651,21.53033747,Marvel
1141,-29.52338966,-36.11209211,airport
1142,34.74047897,-37.18579795,IGotTheThunder
1143,63.88899967,44.03294371,Oscars2017
1144,-77.68799665,-27.40372727,Wisconsin
1145,2.519607293,43.76188153,same
1146,-29.51554833,51.3232631,cancer
1147,33.11527769,16.79237091,Grammys
1148,29.05682026,-31.30298877,KiaAllStarMVP
1149,-11.15630679,-55.30794704,brexit
1150,36.05784055,-36.73163301,NBAVOTE
1151,69.21463369,12.14075067,RoyalRumble
1152,51.15887053,24.659076,vinyl
1153,9.541502624,24.99346296,cosplay
1154,16.63834194,-48.55320952,SOS
1155,51.01869642,0.453833336,Power
1156,-17.56906377,51.76187663,blessings
1157,-44.73730436,13.48220478,tequila
1158,-64.06169049,64.08849883,Marketing
1159,11.60777133,13.74551488,TheFlash
1160,-27.63315879,42.93472984,Valentines
1161,43.54820644,-15.33837497,Food
1162,2.995075868,32.46101208,collegelife
1163,-80.32506215,7.341104491,lunchtime
1164,54.84455252,-63.89982708,HR4HR
1165,-41.19300603,-43.40692648,vacaciones
1166,-80.08368438,9.93356352,salad
1167,-30.20194542,33.3808914,congrats
1168,7.564805334,33.00246379,replytweet
1169,-23.47722557,37.58890056,favorite
1170,21.06367029,-48.98387027,DomingoDeGanarSeguidores
1171,12.06592264,-48.22219265,CostaRica
1172,-18.14608213,-18.37988425,car
1173,-4.17425264,-75.30811408,DebateNight
1174,15.13166108,-2.443226138,RIPDavidBowie
1175,63.72778387,12.55394248,wwe
1176,85.91200339,-21.68121591,patriots
1177,11.52907203,77.75092613,cardio
1178,-17.94903584,-18.38858249,cars
1179,28.34640377,35.40119275,actor
1180,39.57070328,49.84775729,classy
1181,9.62325076,0.585986528,TGIT
1182,30.82936009,-30.52083056,TrustTheProcess
1183,-51.35674037,-4.587445837,purple
1184,43.62424511,26.92711671,tonight
1185,-60.93066236,56.9376335,NP
1186,12.55738076,19.94951083,TheLastJedi
1187,20.24335445,-48.57773608,SabadoDeGanarSeguidores
1188,18.36474567,41.75841388,fake
1189,14.98325377,0.969763342,lemonade
1190,55.68070965,-2.858938892,Peace
1191,-45.42368628,27.43078544,HappyThanksgiving
1192,-29.56928816,-35.31144498,hotel
1193,49.86149694,-13.12526932,Home
1194,39.08197227,54.34959232,luxury
1195,16.51822558,49.59964172,hilarious
1196,-65.97379927,56.22556827,Baltimore
1197,10.97062062,47.58997455,thestruggle
1198,-14.50843022,29.1837774,thursday
